13,51.096,81.187
12,37.072,116.51
32,48.064,122.2
27,39.069,92.23
19,55.179,95.154
26,40.048,95.077
29,43.081,99.114
16,40.083,69.054
24,42.076,89.136
20,42.034,93.172
20,38.176,83.218
26,37.036,87.106
23,44.051,96.217
25,40.033,80.114
20,47.019,94.082
23,42.03,90.23
20,41.033,76.184
18,47.028,78.038
20,43.045,82.114
18,52.121,90.213
19,56.079,107.14
19,54.068,100.09
23,40.059,91.07
21,53.077,108.19
22,37.065,78.113
21,47.067,89.096
23,45.094,100.22
20,45.071,89.28
14,47.053,78.23
18,45.06,78.12
23,37.199,80.175
16,57.075,103.1
17,48.026,80.122
17,44.036,82.082
23,43.063,94.084
21,52.101,112.2
15,48.053,84.531
43,34.015,128.36
20,45.106,81.154
31,37.118,110.24
15,57.22,95.291
24,44.018,100.19
20,36.098,70.122
19,39.042,82.205
15,45.16,75.111
18,50.163,92.232
18,43.195,79.166
15,48.201,80.062
19,41.123,79.289
22,37.04,80.094
22,51.109,98.337
30,41.051,102.34
20,47.077,86.149
19,42.158,82.073
20,47.102,93.083
18,55.038,100.27
20,42.058,88.153
12,55.106,82.166
19,41.052,84.139
23,44.015,90.135
17,55.15,97.156
21,46.024,88.242
17,51.064,94.105
21,42.031,84.137
16,59.045,103.24
21,34.021,71.148
25,41.144,92.132
23,43.149,86.463
16,46.068,77.443
15,54.045,85.084
20,49.064,94.146
26,36.055,84.115
20,49.014,92.135
24,45.064,93.126
19,50.121,91.303
18,52.044,92.312
18,47.073,91.078
23,38.149,86.136
19,43.114,88.378
23,38.057,81.085
25,38.166,82.182
21,46.078,95.252
22,41.039,88.073
15,86.096,143.15
17,39.038,73.09
26,42.067,100.09
22,49.098,96.095
15,48.107,87.088
25,42.059,92.113
24,44.075,96.09
23,42.11,88.241
20,39.057,81.096
27,45.109,116.26
28,43.069,101.35
19,43.02,80.273
24,43.2,93.183
10,54.059,68.143
28,40.135,92.183
12,70.09,102.15
19,42.043,80.06
17,44.091,73.169
17,47.186,86.204
20,48.127,91.213
23,37.069,79.121
20,53.102,98.124
20,42.05,78.157
24,39.028,82.099
20,48.043,84.266
19,44.076,88.159
17,49.106,87.287
19,59.057,105.15
19,43.034,85.055
19,40.028,81.124
24,46.035,84.212
